Rbr.županije;Županija;Oznaka GROP;Grad/opæina;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AGRAMERI - NEZAVISNA LISTA;AUTOHTONA - HRVATSKA SELJAÈKA STRANKA - A - HSS, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, HRVATSKA RADIÆEVSKA STRANKA - HRS, PROMIJENIMO HRVATSKU - PH, HRVATSKA STRANKA SVIH ÈAKAVACA KAJKAVACA I ŠTOKAVACA - HSSÈKŠ;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""";BLOK UMIROVLJENICI ZAJEDNO - BUZ;CENTAR;DOMOVINSKI POKRET - DP, ZELENA LISTA;FOKUS;GRAÐANSKO-LIBERALNI SAVEZ - GLAS, DEMOKRATI;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS;HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, NEOVISNI ZA HRVATSKU - NHR, HRVATSKA STRANKA PRAVA - HSP, GENERACIJA OBNOVE - GO;MOST;MOŽEMO! - POLITIÈKA PLATFORMA, ZAGREB JE NAŠ!, NOVA LJEVICA - NL, ZELENA ALTERNATIVA - ODRŽIVI RAZVOJ HRVATSKE - Zelena alternativa - ORaH, ZA GRAD;NARODNA STRANKA - REFORMISTI - REFORMISTI;NEZAVISNA LISTA TOMISLAV STOJAK - NLTS;POKRET ZA MODERNU HRVATSKU;RADNIÈKA FRONTA - RF;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP;KANDIDACIJSKA LISTA GRUPE BIRAÈA -  ŽELJKO TOKIÆ;VESNA ŠKARE OŽBOLT - NEZAVISNA LISTA - VESNA ŠKARE OŽBOLT-NL;ZAGORSKA STRANKA ZA ZAGREB - ZSZ
21;GRAD ZAGREB;grad;GRAD ZAGREB;097;DOBRI DOL;PODRUÈNI URED MAKSIMIR;PETROVA ULICA 116;1475;737;737;735;2;9;3;3;35;3;7;72;17;5;76;2;6;48;328;0;1;1;2;77;5;35;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;098;DOTRŠÈINA;PROSTORIJE MJESNOG ODBORA;JAZBINSKI ODVOJAK II. 6;853;395;395;388;7;1;2;2;36;1;5;41;7;2;55;1;2;29;130;1;3;0;0;35;3;30;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;099;DOTRŠÈINA;PROSTORIJE MJESNOG ODBORA;JAZBINSKI ODVOJAK II. 6;847;424;424;413;11;2;2;1;35;4;1;44;6;0;65;0;0;19;158;1;2;2;3;32;4;32;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;100;EUGEN KVATERNIK;PROSTORIJE MJESNOG ODBORA;ULICA KRALJA ZVONIMIRA 68;850;404;404;398;6;1;0;1;23;1;7;35;4;6;35;2;6;17;195;0;0;0;4;46;0;15;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;101;EUGEN KVATERNIK;DOM ZDRAVLJA ZAGREB-ISTOK AMBULANTA;ULICA METELA OŽEGOVIÆA 5;1106;569;569;562;7;3;3;0;30;6;4;38;13;6;50;0;4;29;302;0;4;2;2;46;0;20;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;102;KOZJAK;PROSTORIJE MJESNOG ODBORA;BIJENIÈKA CESTA 97;1106;580;578;566;12;3;0;3;37;2;10;47;11;3;75;1;5;23;259;0;1;0;1;49;0;33;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;103;KOZJAK;PROSTORIJE MJESNOG ODBORA;BIJENIÈKA CESTA 97;1156;587;587;575;12;1;3;0;33;2;3;69;16;5;54;4;3;29;254;0;1;4;8;44;3;37;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;104;KOZJAK;OŠ JORDANOVAC - PODRUÈNA ŠKOLA KOZJAK;KOZJAK 27;1126;567;566;556;10;7;1;1;38;3;0;94;12;4;68;2;4;31;229;0;0;7;2;24;2;26;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;105;MAKSIMIR;PROSTORIJE MJESNOG ODBORA;BARUTANSKI BREG 5;1193;638;636;627;9;0;1;2;43;1;6;59;31;7;65;1;6;43;283;1;2;10;4;43;1;17;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;106;MAKSIMIR;PROSTORIJE MJESNOG ODBORA;BARUTANSKI BREG 5;1245;598;597;595;2;7;0;2;27;4;6;58;15;5;57;11;5;38;286;1;0;1;4;48;0;18;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;107;MAKSIMIR;DOM ZDRAVLJA ZAGREB - ISTOK;REBAR 33;965;489;489;484;5;4;1;3;24;6;5;48;9;3;52;3;3;31;204;0;1;0;2;65;0;20;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;108;MAKSIMIRSKA NASELJA;OŠ ANTUNA GUSTAVA MATOŠA;ALEJA ANTUNA AUGUSTINÈIÆA 12;1195;630;630;625;5;9;1;3;26;7;6;51;14;6;75;0;3;44;273;0;0;2;2;67;7;27;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;109;MAKSIMIRSKA NASELJA;OŠ ANTUNA GUSTAVA MATOŠA;ALEJA ANTUNA AUGUSTINÈIÆA 12;1177;610;610;591;19;3;0;0;27;2;2;53;14;3;73;0;6;29;271;1;1;1;6;71;1;25;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;110;MAKSIMIRSKA NASELJA;OŠ ANTUNA GUSTAVA MATOŠA;ALEJA ANTUNA AUGUSTINÈIÆA 12;1181;670;670;664;6;2;0;3;17;7;2;54;19;8;61;1;8;25;324;0;0;4;2;100;1;26;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;111;MAKSIMIRSKA NASELJA;OŠ ANTUNA GUSTAVA MATOŠA;ALEJA ANTUNA AUGUSTINÈIÆA 12;1161;592;592;579;13;3;1;0;26;2;6;68;9;5;44;2;6;42;264;2;1;0;2;72;1;20;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;112;MAKSIMIRSKA NASELJA;OŠ ANTUNA GUSTAVA MATOŠA;ALEJA ANTUNA AUGUSTINÈIÆA 12;1197;606;605;588;17;2;4;0;43;7;9;62;13;4;61;0;4;13;250;1;2;4;2;88;0;19;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;113;MAKSIMIRSKA NASELJA;OŠ ANTUNA GUSTAVA MATOŠA;ALEJA ANTUNA AUGUSTINÈIÆA 12;1200;624;624;617;7;2;1;0;33;2;4;69;27;3;38;2;3;41;285;4;0;2;1;69;0;30;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;114;MAŠIÆEVA;OŠ VLADIMIRA NAZORA;JORDANOVAC 23;1257;669;669;659;10;3;1;1;23;5;7;72;17;9;76;0;5;29;318;0;4;0;6;54;2;27;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;115;MAŠIÆEVA;OŠ VLADIMIRA NAZORA;JORDANOVAC 23;1210;700;700;691;9;5;1;0;20;3;7;62;13;10;74;2;3;35;338;0;2;1;7;79;0;28;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;116;MAŠIÆEVA;XV. GIMNAZIJA MIOC;JORDANOVAC 8;1372;732;732;722;10;0;1;1;50;6;9;60;12;9;82;0;0;21;373;1;1;1;5;71;0;19;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;117;REMETE;PROSTORIJE MJESNOG ODBORA;VINEC 1;1388;619;619;605;14;8;3;2;4;1;3;101;12;3;90;2;4;40;240;0;0;1;1;48;0;40;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;118;REMETE;PROSTORIJE MJESNOG ODBORA;VINEC 1;1453;631;631;622;9;11;1;2;72;1;4;98;16;0;67;0;3;44;230;2;0;1;1;34;1;33;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;119;REMETE;OŠ REMETE;REMETE 99A;1016;526;526;512;14;2;0;0;37;1;7;89;8;3;63;0;5;55;161;0;1;0;1;43;2;33;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;120;REMETE;OŠ REMETE;REMETE 99A;1005;571;571;569;2;5;1;1;59;1;5;77;12;6;77;1;5;56;196;0;2;0;0;30;1;34;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;121;RUŽMARINKA;OŠ A.HARAMBAŠIÆA;ULICA AUGUSTA HARAMBAŠIÆA 18;1277;703;699;690;9;4;0;1;36;1;7;54;11;3;73;0;13;33;343;0;0;1;4;77;0;29;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;122;RUŽMARINKA;OŠ A.HARAMBAŠIÆA;ULICA AUGUSTA HARAMBAŠIÆA 18;1247;657;657;647;10;1;0;1;30;3;6;57;12;5;60;2;3;34;335;2;1;0;3;74;1;17;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;123;BORONGAJ-LUGOVI;PROSTORIJE MJESNOG ODBORA;VUKOMEREC 41;1118;392;389;381;8;2;2;3;77;2;4;42;0;3;50;0;4;19;121;0;1;0;0;36;1;14;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;124;BORONGAJ-LUGOVI;DJEÈJI VRTIÆ CVRÈAK - PODRUÈNI OBJEKT;VUKOMEREC 43;830;400;400;395;5;1;2;0;46;2;3;35;11;2;30;0;2;35;164;1;0;0;2;33;0;26;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;125;BRUNO BUŠIÆ;OŠ DOBRIŠE CESARIÆA;ULICA KSAVERA ŠANDORA GJALSKOG 29;1311;595;595;580;15;3;4;2;57;4;3;47;6;0;84;1;3;29;252;0;1;2;5;55;0;22;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;126;BRUNO BUŠIÆ;OŠ DOBRIŠE CESARIÆA;ULICA KSAVERA ŠANDORA GJALSKOG 29;1345;647;647;629;18;4;0;1;51;8;4;62;13;9;53;1;1;29;276;1;1;1;2;74;0;35;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;127;BRUNO BUŠIÆ;OŠ DOBRIŠE CESARIÆA;ULICA KSAVERA ŠANDORA GJALSKOG 29;1376;671;671;665;6;6;1;0;34;3;3;51;18;6;49;0;4;35;337;0;6;1;3;70;0;37;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;128;DONJE SVETICE;OŠ FRANA KRSTE FRANKOPANA;IVANIÆGRADSKA ULICA 24;1188;484;475;466;9;8;1;1;50;5;6;35;9;7;41;1;9;18;185;0;2;2;2;55;1;27;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;129;DONJE SVETICE;OŠ FRANA KRSTE FRANKOPANA;IVANIÆGRADSKA ULICA 24;1246;555;555;539;16;2;1;1;53;3;8;45;10;3;67;0;12;19;241;0;2;0;1;46;1;24;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;130;FERENŠÈICA;OŠ AUGUSTA CESARCA;FERENŠÈICA II. 9A;1272;527;527;513;14;1;1;2;39;3;2;56;5;3;59;1;14;23;219;1;0;1;0;53;1;29;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;131;FERENŠÈICA;OŠ AUGUSTA CESARCA;FERENŠÈICA II. 9A;1335;566;566;553;13;1;5;0;35;8;6;62;9;4;47;0;8;29;248;0;0;1;4;48;1;36;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;132;FERENŠÈICA;OŠ AUGUSTA CESARCA;FERENŠÈICA II. 9A;1283;568;568;564;4;4;4;0;43;7;3;54;18;7;66;0;6;20;213;2;4;1;4;56;23;27;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;133;FERENŠÈICA;OŠ AUGUSTA CESARCA;FERENŠÈICA II. 9A;1274;474;473;452;21;2;4;1;39;5;2;35;11;5;33;1;9;26;188;1;2;0;3;60;1;22;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;134;FOLNEGOVIÆEVO NASELJE;OŠ LOVRE PL.MATAÈIÆA;ULICA JOZE LAURENÈIÆA 1;1375;624;624;612;12;4;1;4;53;2;5;57;17;4;47;1;5;22;294;1;3;1;4;59;4;23;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;135;FOLNEGOVIÆEVO NASELJE;OŠ LOVRE PL.MATAÈIÆA;ULICA JOZE LAURENÈIÆA 1;1370;648;646;631;15;3;1;0;77;8;1;45;16;10;47;3;10;14;305;0;0;0;7;59;0;21;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;136;JANKO MATKO;PROSTORIJE MJESNOG ODBORA;ULICA FRANJE HORVATA KIŠA 12;1144;529;529;525;4;6;0;2;42;3;7;47;11;2;52;3;6;26;259;0;0;0;3;42;1;11;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;137;IVANJA REKA;PROSTORIJE MJESNOG ODBORA;MAROFSKA ULICA 1A;1557;688;688;674;14;1;9;1;119;2;4;89;5;7;118;2;14;29;174;2;1;2;0;67;3;25;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;138;KOZARI BOK;DOM ZDRAVLJA ZAGREB - ISTOK;KOZARI BOK IX. ODVOJAK 11;605;240;240;230;10;2;2;0;40;3;1;34;5;3;40;1;1;15;67;0;1;0;2;11;0;2;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;139;KOZARI BOK;PROSTORIJE MJESNOG ODBORA;KOZARI BOK IX. ODVOJAK 11;903;327;327;325;2;1;2;0;68;2;0;31;5;3;53;0;8;14;98;1;0;1;0;26;2;9;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;140;KOZARI PUTEVI;OŠ DR. VINKA ŽGANCA;ULICA NEDE KRMPOTIÆ 7;1130;358;355;336;19;3;0;0;89;10;3;43;2;2;55;1;4;28;65;1;0;0;0;20;0;6;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;141;KOZARI PUTEVI;OŠ DR. VINKA ŽGANCA;ULICA NEDE KRMPOTIÆ 7;1156;358;358;341;17;4;3;1;105;4;3;39;2;0;34;0;11;17;79;0;2;1;0;28;0;7;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;142;KOZARI PUTEVI;OŠ DR. VINKA ŽGANCA;ULICA NEDE KRMPOTIÆ 7;1123;402;402;387;15;1;0;5;112;4;2;49;4;1;78;0;8;18;68;0;1;1;0;26;0;8;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;143;KOZARI PUTEVI;OŠ DR. VINKA ŽGANCA;ULICA NEDE KRMPOTIÆ 7;1164;319;318;305;13;2;0;1;169;0;3;18;2;1;25;1;2;14;34;0;0;0;2;17;1;12;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;144;KOZARI PUTEVI;OŠ DR. VINKA ŽGANCA;ULICA NEDE KRMPOTIÆ 7;1184;357;357;330;27;0;1;5;162;3;2;23;1;2;63;0;2;11;30;0;0;0;0;12;1;12;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;145;PEŠÈENICA;PROSTORIJE MJESNOG ODBORA-DVORANA A;ULICA PETRA PETROVIÆA NJEGOŠA 10;1268;649;649;641;8;5;3;2;57;4;2;44;6;8;53;0;9;35;302;0;0;1;2;75;3;29;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;146;PEŠÈENICA;PROSTORIJE MJESNOG ODBORA-DVORANA B;ULICA PETRA PETROVIÆA NJEGOŠA 10;1299;711;710;702;8;0;2;0;45;2;5;67;21;6;93;0;3;48;303;0;1;2;5;78;2;19;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;147;PEŠÈENICA;ŠKOLA ZA CESTOVNI PROMET;TRG JOHNA FITZGERALDA KENNEDYJA 8;1231;617;617;610;7;1;4;0;53;2;5;43;15;8;53;0;3;33;298;1;0;3;1;69;0;18;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;148;PEŠÈENICA;ŠKOLA ZA CESTOVNI PROMET;TRG JOHNA FITZGERALDA KENNEDYJA 8;1236;585;584;576;8;3;0;2;57;4;6;53;10;1;74;0;1;37;257;0;0;0;3;55;1;11;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;149;PETRUŠEVEC;OŠ ŽITNJAK;I. PETRUŠEVEC 1;1190;437;437;416;21;0;0;3;84;3;5;61;5;5;50;0;6;35;105;1;0;1;1;27;2;21;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;150;PETRUŠEVEC;OŠ ŽITNJAK;I. PETRUŠEVEC 1;1198;425;423;415;8;1;3;3;111;1;6;75;4;1;63;1;4;31;57;0;1;3;0;29;1;20;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;151;RESNIK;PROSTORIJE MJESNOG ODBORA;I. RESNIK 48;1320;555;555;539;16;2;17;4;113;7;1;114;9;1;88;1;9;44;54;0;6;0;1;38;1;29;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;152;SAVICA ŠANCI;PROSTORIJE MJESNOG ODBORA;SAVICA I. 2;941;397;397;378;19;3;4;3;82;2;3;47;7;2;51;2;9;16;97;1;1;1;0;23;0;21;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;153;SAVICA ŠANCI;OŠ BOROVJE;ULICA DAVORA ZBILJSKOG 7;1418;645;645;637;8;3;3;1;68;1;11;78;21;3;61;1;11;34;257;2;2;2;0;41;1;36;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;154;SAVICA ŠANCI;OŠ BOROVJE;ULICA DAVORA ZBILJSKOG 7;1273;588;588;573;15;0;5;0;50;2;7;65;14;2;76;0;11;24;237;0;1;0;4;45;2;25;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;155;SAVICA ŠANCI;OŠ BOROVJE;ULICA DAVORA ZBILJSKOG 7;1295;617;617;607;10;1;2;1;43;0;7;73;19;4;69;1;24;30;257;0;0;1;3;45;3;23;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;156;VOLOVÈICA;CENTAR ZA KULTURU PEŠÈENICA;IVANIÆGRADSKA ULICA 41A;1159;549;549;541;8;0;1;0;39;3;3;39;15;5;46;0;6;19;260;0;6;0;2;66;3;25;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;157;VOLOVÈICA;PROSTORIJE MJESNOG ODBORA;KRIŠKA ULICA 20;761;338;338;330;8;2;0;0;35;1;1;16;7;2;36;0;3;18;156;0;2;0;1;34;1;14;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;158;VOLOVÈICA;PODRUÈNI URED PEŠÈENICA;ZAPOLJSKA ULICA 1;911;394;394;385;9;0;2;1;26;6;5;17;7;4;40;1;2;15;176;1;2;0;2;52;1;25;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;159;VOLOVÈICA;OŠ PETRA PRERADOVIÆA;ZAPOLJSKA ULICA 32;1063;481;481;471;10;0;2;1;29;4;1;53;6;5;69;0;5;17;194;0;2;0;1;54;2;22;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;160;VOLOVÈICA;OŠ PETRA PRERADOVIÆA;ZAPOLJSKA ULICA 32;1084;459;459;451;8;2;3;1;23;5;7;51;5;5;40;2;1;22;196;0;4;1;2;63;0;18;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;161;VUKOMEREC;PROSTORIJE MJESNOG ODBORA;POREÈKA ULICA 7A;1286;570;570;563;7;5;3;0;63;4;3;68;15;3;107;2;7;34;174;0;0;0;0;54;2;19;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;162;ŽITNJAK;PROSTORIJE MJESNOG ODBORA;ŽITNJAK 61;1181;445;445;427;18;3;2;1;137;1;2;32;5;3;48;0;22;15;82;1;0;2;1;42;3;22;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;163;ŽITNJAK;PROSTORIJE MJESNOG ODBORA;ŽITNJAK 61;1171;454;454;438;16;6;2;0;124;4;3;44;2;2;62;0;10;29;84;1;0;1;0;38;1;23;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;164;BUZIN;PROSTORIJE MJESNOG ODBORA;BUZINSKA CESTA 20;897;444;442;433;9;2;2;3;31;3;10;58;8;3;72;1;2;16;154;0;0;0;1;30;0;35;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;165;DUGAVE;I. OSNOVNA ŠKOLA DUGAVE;ŠKOLSKI PRILAZ 7;1258;556;556;538;18;2;3;1;36;5;9;53;11;2;54;0;3;33;218;0;0;1;2;65;2;38;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;166;DUGAVE;I. OSNOVNA ŠKOLA DUGAVE;ŠKOLSKI PRILAZ 7;1217;592;591;581;10;4;2;3;27;7;6;32;7;3;65;2;2;26;276;1;0;1;8;64;2;42;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;167;DUGAVE;I. OSNOVNA ŠKOLA DUGAVE;ŠKOLSKI PRILAZ 7;1201;625;625;610;15;4;0;2;40;6;20;60;12;3;54;4;2;17;271;1;2;1;1;91;1;17;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;168;DUGAVE;I. OSNOVNA ŠKOLA DUGAVE;ŠKOLSKI PRILAZ 7;1221;571;571;563;8;1;1;1;37;13;5;47;10;7;41;0;4;7;279;0;1;2;0;69;0;37;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;169;DUGAVE;I. OSNOVNA ŠKOLA DUGAVE;ŠKOLSKI PRILAZ 7;1217;562;562;548;14;3;1;1;36;4;4;40;12;5;54;1;3;22;274;0;1;1;5;60;1;20;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;170;DUGAVE;I. OSNOVNA ŠKOLA DUGAVE;ŠKOLSKI PRILAZ 7;1215;627;624;609;15;0;2;1;29;5;9;57;12;8;69;1;0;25;292;1;3;0;3;60;4;27;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;171;DUGAVE;I. OSNOVNA ŠKOLA DUGAVE;ŠKOLSKI PRILAZ 7;1238;629;627;624;3;4;0;0;32;3;13;55;18;4;45;1;4;21;321;0;0;0;4;78;2;19;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;172;HRELIÆ;I. OSNOVNA ŠKOLA DUGAVE;ŠKOLSKI PRILAZ 7;1177;613;613;606;7;1;0;2;65;0;6;50;9;6;65;0;5;27;286;0;1;1;5;60;2;15;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;173;HRELIÆ;I. OSNOVNA ŠKOLA DUGAVE;ŠKOLSKI PRILAZ 7;1104;526;526;521;5;1;2;0;87;3;9;58;14;4;67;1;1;25;184;1;0;0;0;38;2;24;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;174;JAKUŠEVEC;PROSTORIJE MJESNOG ODBORA;GATA 1;1183;590;590;580;10;3;1;2;70;0;1;39;18;8;38;3;6;37;268;0;8;1;0;55;1;21;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;175;JAKUŠEVEC;PROSTORIJE MJESNOG ODBORA;GATA 1;1000;459;458;447;11;1;1;1;68;1;10;44;8;4;54;1;3;21;191;0;0;1;0;24;2;12;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;176;JAKUŠEVEC;PROSTORIJE MJESNOG ODBORA;GATA 1;1036;451;451;447;4;0;1;0;52;1;9;70;8;2;27;1;2;17;223;1;0;0;0;22;1;10;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;177;SLOBOŠTINA;OŠ OTOK;ULICA STJEPANA GRADIÆA 4;1124;600;600;583;17;1;2;0;37;7;9;46;12;7;48;0;0;24;297;1;0;0;5;59;1;25;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;178;SLOBOŠTINA;OŠ OTOK;ULICA STJEPANA GRADIÆA 4;1114;633;633;620;13;2;2;0;42;15;5;47;7;7;69;0;2;33;307;3;6;1;2;53;0;17;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;179;SLOBOŠTINA;OŠ OTOK;ULICA STJEPANA GRADIÆA 4;1118;650;650;637;13;2;2;2;21;9;4;54;25;11;72;1;2;34;298;0;5;0;3;74;0;18;0
